Violation Precinct,Issue Date,count,day,month,year,dayofweek
111,2014-02-09,22,9,2,2014,6
111,2014-02-10,65,10,2,2014,0
111,2014-02-11,65,11,2,2014,1
111,2014-02-12,56,12,2,2014,2
111,2014-02-13,11,13,2,2014,3
111,2014-02-14,30,14,2,2014,4
111,2014-02-15,20,15,2,2014,5
111,2014-02-16,24,16,2,2014,6
111,2014-02-17,44,17,2,2014,0
111,2014-02-18,65,18,2,2014,1
111,2014-02-19,36,19,2,2014,2
111,2014-02-20,54,20,2,2014,3
111,2014-02-21,45,21,2,2014,4
111,2014-02-22,33,22,2,2014,5
111,2014-02-23,14,23,2,2014,6
111,2014-02-24,95,24,2,2014,0
111,2014-02-25,41,25,2,2014,1
111,2014-02-26,50,26,2,2014,2
111,2014-02-27,50,27,2,2014,3
111,2014-02-28,60,28,2,2014,4
111,2014-03-01,30,1,3,2014,5
111,2014-03-02,13,2,3,2014,6
111,2014-03-03,50,3,3,2014,0
111,2014-03-04,94,4,3,2014,1
111,2014-03-05,81,5,3,2014,2
111,2014-03-06,84,6,3,2014,3
111,2014-03-07,72,7,3,2014,4
111,2014-03-08,18,8,3,2014,5
111,2014-03-09,7,9,3,2014,6
111,2014-03-10,67,10,3,2014,0
111,2014-03-11,64,11,3,2014,1
111,2014-03-12,59,12,3,2014,2
111,2014-03-13,48,13,3,2014,3
111,2014-03-14,79,14,3,2014,4
111,2014-03-15,27,15,3,2014,5
111,2014-03-16,13,16,3,2014,6
111,2014-03-17,57,17,3,2014,0
111,2014-03-18,48,18,3,2014,1
111,2014-03-19,60,19,3,2014,2
111,2014-03-20,58,20,3,2014,3
111,2014-03-21,53,21,3,2014,4
111,2014-03-22,31,22,3,2014,5
111,2014-03-23,5,23,3,2014,6
111,2014-03-24,51,24,3,2014,0
111,2014-03-25,67,25,3,2014,1
111,2014-03-26,40,26,3,2014,2
111,2014-03-27,60,27,3,2014,3
111,2014-03-28,47,28,3,2014,4
111,2014-03-29,21,29,3,2014,5
111,2014-03-30,14,30,3,2014,6
111,2014-03-31,50,31,3,2014,0
111,2014-04-01,57,1,4,2014,1
111,2014-04-02,58,2,4,2014,2
111,2014-04-03,55,3,4,2014,3
111,2014-04-04,45,4,4,2014,4
111,2014-04-05,35,5,4,2014,5
111,2014-04-06,18,6,4,2014,6
111,2014-04-07,52,7,4,2014,0
111,2014-04-08,50,8,4,2014,1
111,2014-04-09,57,9,4,2014,2
111,2014-04-10,59,10,4,2014,3
111,2014-04-11,56,11,4,2014,4
111,2014-04-12,25,12,4,2014,5
111,2014-04-13,4,13,4,2014,6
111,2014-04-14,34,14,4,2014,0
111,2014-04-15,49,15,4,2014,1
111,2014-04-16,50,16,4,2014,2
111,2014-04-17,60,17,4,2014,3
111,2014-04-18,45,18,4,2014,4
111,2014-04-19,24,19,4,2014,5
111,2014-04-20,14,20,4,2014,6
111,2014-04-21,55,21,4,2014,0
111,2014-04-22,76,22,4,2014,1
111,2014-04-23,73,23,4,2014,2
111,2014-04-24,70,24,4,2014,3
111,2014-04-25,67,25,4,2014,4
111,2014-04-26,14,26,4,2014,5
111,2014-04-27,21,27,4,2014,6
111,2014-04-28,52,28,4,2014,0
111,2014-04-29,65,29,4,2014,1
111,2014-04-30,36,30,4,2014,2
111,2014-05-01,46,1,5,2014,3
111,2014-05-02,44,2,5,2014,4
111,2014-05-03,33,3,5,2014,5
111,2014-05-04,24,4,5,2014,6
111,2014-05-05,56,5,5,2014,0
111,2014-05-06,64,6,5,2014,1
111,2014-05-07,71,7,5,2014,2
111,2014-05-08,62,8,5,2014,3
111,2014-05-09,70,9,5,2014,4
111,2014-05-10,41,10,5,2014,5
111,2014-05-11,8,11,5,2014,6
111,2014-05-12,75,12,5,2014,0
111,2014-05-13,52,13,5,2014,1
111,2014-05-14,47,14,5,2014,2
111,2014-05-15,70,15,5,2014,3
111,2014-05-16,44,16,5,2014,4
111,2014-05-17,33,17,5,2014,5
111,2014-05-18,8,18,5,2014,6
111,2014-05-19,52,19,5,2014,0
111,2014-05-20,50,20,5,2014,1
111,2014-05-21,61,21,5,2014,2
111,2014-05-22,54,22,5,2014,3
111,2014-05-23,65,23,5,2014,4
111,2014-05-24,39,24,5,2014,5
111,2014-05-25,10,25,5,2014,6
111,2014-05-26,11,26,5,2014,0
111,2014-05-27,48,27,5,2014,1
111,2014-05-28,45,28,5,2014,2
111,2014-05-29,89,29,5,2014,3
111,2014-05-30,72,30,5,2014,4
111,2014-05-31,43,31,5,2014,5
111,2014-06-01,19,1,6,2014,6
111,2014-06-02,51,2,6,2014,0
111,2014-06-03,36,3,6,2014,1
111,2014-06-04,58,4,6,2014,2
111,2014-06-05,63,5,6,2014,3
111,2014-06-06,47,6,6,2014,4
111,2014-06-07,35,7,6,2014,5
111,2014-06-08,11,8,6,2014,6
111,2014-06-09,32,9,6,2014,0
111,2014-06-10,83,10,6,2014,1
111,2014-06-11,73,11,6,2014,2
111,2014-06-12,63,12,6,2014,3
111,2014-06-13,45,13,6,2014,4
111,2014-06-14,28,14,6,2014,5
111,2014-06-15,18,15,6,2014,6
111,2014-06-16,47,16,6,2014,0
111,2014-06-17,57,17,6,2014,1
111,2014-06-18,39,18,6,2014,2
111,2014-06-19,67,19,6,2014,3
111,2014-06-20,61,20,6,2014,4
111,2014-06-21,35,21,6,2014,5
111,2014-06-22,10,22,6,2014,6
111,2014-06-23,64,23,6,2014,0
111,2014-06-24,53,24,6,2014,1
111,2014-06-25,68,25,6,2014,2
111,2014-06-26,84,26,6,2014,3
111,2014-06-27,62,27,6,2014,4
111,2014-06-28,28,28,6,2014,5
111,2014-06-29,17,29,6,2014,6
111,2014-06-30,50,30,6,2014,0
111,2014-07-01,48,1,7,2014,1
111,2014-07-02,41,2,7,2014,2
111,2014-07-03,67,3,7,2014,3
111,2014-07-04,9,4,7,2014,4
111,2014-07-05,26,5,7,2014,5
111,2014-07-06,1,6,7,2014,6
111,2014-07-07,50,7,7,2014,0
111,2014-07-08,63,8,7,2014,1
111,2014-07-09,63,9,7,2014,2
111,2014-07-10,61,10,7,2014,3
111,2014-07-11,50,11,7,2014,4
111,2014-07-12,28,12,7,2014,5
111,2014-07-13,11,13,7,2014,6
111,2014-07-14,50,14,7,2014,0
111,2014-07-15,47,15,7,2014,1
111,2014-07-16,68,16,7,2014,2
111,2014-07-17,41,17,7,2014,3
111,2014-07-18,41,18,7,2014,4
111,2014-07-19,37,19,7,2014,5
111,2014-07-20,6,20,7,2014,6
111,2014-07-21,70,21,7,2014,0
111,2014-07-22,35,22,7,2014,1
111,2014-07-23,46,23,7,2014,2
111,2014-07-24,86,24,7,2014,3
111,2014-07-25,43,25,7,2014,4
111,2014-07-26,35,26,7,2014,5
111,2014-07-27,13,27,7,2014,6
111,2014-07-28,42,28,7,2014,0
111,2014-07-29,63,29,7,2014,1
111,2014-07-30,52,30,7,2014,2
111,2014-07-31,67,31,7,2014,3
111,2014-08-01,40,1,8,2014,4
111,2014-08-02,33,2,8,2014,5
111,2014-08-03,23,3,8,2014,6
111,2014-08-04,40,4,8,2014,0
111,2014-08-05,63,5,8,2014,1
111,2014-08-06,53,6,8,2014,2
111,2014-08-07,62,7,8,2014,3
111,2014-08-08,68,8,8,2014,4
111,2014-08-09,53,9,8,2014,5
111,2014-08-10,11,10,8,2014,6
111,2014-08-11,34,11,8,2014,0
111,2014-08-12,30,12,8,2014,1
111,2014-08-13,43,13,8,2014,2
111,2014-08-14,57,14,8,2014,3
111,2014-08-15,48,15,8,2014,4
111,2014-08-16,21,16,8,2014,5
111,2014-08-17,13,17,8,2014,6
111,2014-08-18,33,18,8,2014,0
111,2014-08-19,64,19,8,2014,1
111,2014-08-20,59,20,8,2014,2
111,2014-08-21,55,21,8,2014,3
111,2014-08-22,38,22,8,2014,4
111,2014-08-23,31,23,8,2014,5
111,2014-08-24,25,24,8,2014,6
111,2014-08-25,59,25,8,2014,0
111,2014-08-26,70,26,8,2014,1
111,2014-08-27,48,27,8,2014,2
111,2014-08-28,105,28,8,2014,3
111,2014-08-29,63,29,8,2014,4
111,2014-08-30,21,30,8,2014,5
111,2014-08-31,16,31,8,2014,6
111,2014-09-01,17,1,9,2014,0
111,2014-09-02,74,2,9,2014,1
111,2014-09-03,79,3,9,2014,2
111,2014-09-04,62,4,9,2014,3
111,2014-09-05,92,5,9,2014,4
111,2014-09-06,35,6,9,2014,5
111,2014-09-07,27,7,9,2014,6
111,2014-09-08,68,8,9,2014,0
111,2014-09-09,70,9,9,2014,1
111,2014-09-10,89,10,9,2014,2
111,2014-09-11,58,11,9,2014,3
111,2014-09-12,97,12,9,2014,4
111,2014-09-13,30,13,9,2014,5
111,2014-09-14,15,14,9,2014,6
111,2014-09-15,87,15,9,2014,0
111,2014-09-16,79,16,9,2014,1
111,2014-09-17,81,17,9,2014,2
111,2014-09-18,60,18,9,2014,3
111,2014-09-19,87,19,9,2014,4
111,2014-09-20,28,20,9,2014,5
111,2014-09-21,18,21,9,2014,6
111,2014-09-22,66,22,9,2014,0
111,2014-09-23,54,23,9,2014,1
111,2014-09-24,48,24,9,2014,2
111,2014-09-25,41,25,9,2014,3
111,2014-09-26,36,26,9,2014,4
111,2014-09-27,28,27,9,2014,5
111,2014-09-28,12,28,9,2014,6
111,2014-09-29,48,29,9,2014,0
111,2014-09-30,48,30,9,2014,1
111,2014-10-01,79,1,10,2014,2
111,2014-10-02,59,2,10,2014,3
111,2014-10-03,49,3,10,2014,4
111,2014-10-04,28,4,10,2014,5
111,2014-10-05,18,5,10,2014,6
111,2014-10-06,66,6,10,2014,0
111,2014-10-07,83,7,10,2014,1
111,2014-10-08,73,8,10,2014,2
111,2014-10-09,45,9,10,2014,3
111,2014-10-10,76,10,10,2014,4
111,2014-10-11,53,11,10,2014,5
111,2014-10-12,26,12,10,2014,6
111,2014-10-13,29,13,10,2014,0
111,2014-10-14,71,14,10,2014,1
111,2014-10-15,64,15,10,2014,2
111,2014-10-16,47,16,10,2014,3
111,2014-10-17,56,17,10,2014,4
111,2014-10-18,29,18,10,2014,5
111,2014-10-19,11,19,10,2014,6
111,2014-10-20,49,20,10,2014,0
111,2014-10-21,38,21,10,2014,1
111,2014-10-22,30,22,10,2014,2
111,2014-10-23,62,23,10,2014,3
111,2014-10-24,65,24,10,2014,4
111,2014-10-25,21,25,10,2014,5
111,2014-10-26,11,26,10,2014,6
111,2014-10-27,62,27,10,2014,0
111,2014-10-28,42,28,10,2014,1
111,2014-10-29,52,29,10,2014,2
111,2014-10-30,56,30,10,2014,3
111,2014-10-31,45,31,10,2014,4
111,2014-11-01,35,1,11,2014,5
111,2014-11-02,15,2,11,2014,6
111,2014-11-03,55,3,11,2014,0
111,2014-11-04,35,4,11,2014,1
111,2014-11-05,77,5,11,2014,2
111,2014-11-06,52,6,11,2014,3
111,2014-11-07,60,7,11,2014,4
111,2014-11-08,31,8,11,2014,5
111,2014-11-09,14,9,11,2014,6
111,2014-11-10,57,10,11,2014,0
111,2014-11-11,77,11,11,2014,1
111,2014-11-12,56,12,11,2014,2
111,2014-11-13,57,13,11,2014,3
111,2014-11-14,59,14,11,2014,4
111,2014-11-15,21,15,11,2014,5
111,2014-11-16,14,16,11,2014,6
111,2014-11-17,38,17,11,2014,0
111,2014-11-18,48,18,11,2014,1
111,2014-11-19,59,19,11,2014,2
111,2014-11-20,66,20,11,2014,3
111,2014-11-21,59,21,11,2014,4
111,2014-11-22,48,22,11,2014,5
111,2014-11-23,8,23,11,2014,6
111,2014-11-24,37,24,11,2014,0
111,2014-11-25,42,25,11,2014,1
111,2014-11-26,13,26,11,2014,2
111,2014-11-28,20,28,11,2014,4
111,2014-11-29,18,29,11,2014,5
111,2014-11-30,5,30,11,2014,6
111,2014-12-01,36,1,12,2014,0
111,2014-12-02,45,2,12,2014,1
111,2014-12-03,28,3,12,2014,2
111,2014-12-04,39,4,12,2014,3
111,2014-12-05,32,5,12,2014,4
111,2014-12-06,11,6,12,2014,5
111,2014-12-07,14,7,12,2014,6
111,2014-12-08,54,8,12,2014,0
111,2014-12-09,27,9,12,2014,1
111,2014-12-10,42,10,12,2014,2
111,2014-12-11,77,11,12,2014,3
111,2014-12-12,57,12,12,2014,4
111,2014-12-13,30,13,12,2014,5
111,2014-12-14,11,14,12,2014,6
111,2014-12-15,54,15,12,2014,0
111,2014-12-16,62,16,12,2014,1
111,2014-12-17,49,17,12,2014,2
111,2014-12-18,44,18,12,2014,3
111,2014-12-19,56,19,12,2014,4
111,2014-12-20,32,20,12,2014,5
111,2014-12-21,7,21,12,2014,6
111,2014-12-22,27,22,12,2014,0
111,2014-12-23,6,23,12,2014,1
111,2014-12-24,7,24,12,2014,2
111,2014-12-26,36,26,12,2014,4
111,2014-12-27,11,27,12,2014,5
111,2014-12-29,30,29,12,2014,0
111,2014-12-30,35,30,12,2014,1
111,2014-12-31,30,31,12,2014,2
111,2015-01-01,2,1,1,2015,3
111,2015-01-02,21,2,1,2015,4
111,2015-01-03,16,3,1,2015,5
111,2015-01-04,4,4,1,2015,6
111,2015-01-05,23,5,1,2015,0
111,2015-01-06,10,6,1,2015,1
111,2015-01-07,34,7,1,2015,2
111,2015-01-08,44,8,1,2015,3
111,2015-01-09,90,9,1,2015,4
111,2015-01-10,69,10,1,2015,5
111,2015-01-11,48,11,1,2015,6
111,2015-01-12,98,12,1,2015,0
111,2015-01-13,95,13,1,2015,1
111,2015-01-14,101,14,1,2015,2
111,2015-01-15,74,15,1,2015,3
111,2015-01-16,90,16,1,2015,4
111,2015-01-17,71,17,1,2015,5
111,2015-01-18,18,18,1,2015,6
111,2015-01-19,60,19,1,2015,0
111,2015-01-20,77,20,1,2015,1
111,2015-01-21,85,21,1,2015,2
111,2015-01-22,102,22,1,2015,3
111,2015-01-23,90,23,1,2015,4
111,2015-01-24,57,24,1,2015,5
111,2015-01-25,14,25,1,2015,6
111,2015-01-26,10,26,1,2015,0
111,2015-01-27,2,27,1,2015,1
111,2015-01-28,33,28,1,2015,2
111,2015-01-29,48,29,1,2015,3
111,2015-01-30,53,30,1,2015,4
111,2015-01-31,31,31,1,2015,5
111,2015-02-01,5,1,2,2015,6
111,2015-02-02,5,2,2,2015,0
111,2015-02-03,33,3,2,2015,1
111,2015-02-04,42,4,2,2015,2
111,2015-02-05,42,5,2,2015,3
111,2015-02-06,36,6,2,2015,4
111,2015-02-07,31,7,2,2015,5
111,2015-02-08,13,8,2,2015,6
111,2015-02-09,46,9,2,2015,0
111,2015-02-10,55,10,2,2015,1
111,2015-02-11,61,11,2,2015,2
111,2015-02-12,46,12,2,2015,3
111,2015-02-13,48,13,2,2015,4
111,2015-02-14,31,14,2,2015,5
111,2015-02-15,12,15,2,2015,6
111,2015-02-16,34,16,2,2015,0
111,2015-02-17,34,17,2,2015,1
111,2015-02-18,41,18,2,2015,2
111,2015-02-19,43,19,2,2015,3
111,2015-02-20,30,20,2,2015,4
111,2015-02-21,14,21,2,2015,5
111,2015-02-22,9,22,2,2015,6
111,2015-02-23,53,23,2,2015,0
111,2015-02-24,42,24,2,2015,1
111,2015-02-25,26,25,2,2015,2
111,2015-02-26,39,26,2,2015,3
111,2015-02-27,35,27,2,2015,4
111,2015-02-28,45,28,2,2015,5
111,2015-03-01,6,1,3,2015,6
111,2015-03-02,54,2,3,2015,0
111,2015-03-03,39,3,3,2015,1
111,2015-03-04,36,4,3,2015,2
111,2015-03-05,11,5,3,2015,3
111,2015-03-06,51,6,3,2015,4
111,2015-03-07,36,7,3,2015,5
111,2015-03-08,15,8,3,2015,6
111,2015-03-09,36,9,3,2015,0
111,2015-03-10,64,10,3,2015,1
111,2015-03-11,53,11,3,2015,2
111,2015-03-12,41,12,3,2015,3
111,2015-03-13,60,13,3,2015,4
111,2015-03-14,29,14,3,2015,5
111,2015-03-15,12,15,3,2015,6
111,2015-03-16,53,16,3,2015,0
111,2015-03-17,38,17,3,2015,1
111,2015-03-18,54,18,3,2015,2
111,2015-03-19,54,19,3,2015,3
111,2015-03-20,23,20,3,2015,4
111,2015-03-21,46,21,3,2015,5
111,2015-03-22,9,22,3,2015,6
111,2015-03-23,65,23,3,2015,0
111,2015-03-24,61,24,3,2015,1
111,2015-03-25,57,25,3,2015,2
111,2015-03-26,28,26,3,2015,3
111,2015-03-27,47,27,3,2015,4
111,2015-03-28,30,28,3,2015,5
111,2015-03-29,14,29,3,2015,6
111,2015-03-30,52,30,3,2015,0
111,2015-03-31,42,31,3,2015,1
111,2015-04-01,48,1,4,2015,2
111,2015-04-02,63,2,4,2015,3
111,2015-04-03,28,3,4,2015,4
111,2015-04-04,21,4,4,2015,5
111,2015-04-05,1,5,4,2015,6
111,2015-04-06,36,6,4,2015,0
111,2015-04-07,49,7,4,2015,1
111,2015-04-08,48,8,4,2015,2
111,2015-04-09,28,9,4,2015,3
111,2015-04-10,50,10,4,2015,4
111,2015-04-11,19,11,4,2015,5
111,2015-04-12,11,12,4,2015,6
111,2015-04-13,58,13,4,2015,0
111,2015-04-14,56,14,4,2015,1
111,2015-04-15,86,15,4,2015,2
111,2015-04-16,60,16,4,2015,3
111,2015-04-17,64,17,4,2015,4
111,2015-04-18,37,18,4,2015,5
111,2015-04-19,9,19,4,2015,6
111,2015-04-20,45,20,4,2015,0
111,2015-04-21,45,21,4,2015,1
111,2015-04-22,59,22,4,2015,2
111,2015-04-23,62,23,4,2015,3
111,2015-04-24,56,24,4,2015,4
111,2015-04-25,43,25,4,2015,5
111,2015-04-26,11,26,4,2015,6
111,2015-04-27,50,27,4,2015,0
111,2015-04-28,59,28,4,2015,1
111,2015-04-29,59,29,4,2015,2
111,2015-04-30,33,30,4,2015,3
111,2015-05-01,67,1,5,2015,4
111,2015-05-02,28,2,5,2015,5
111,2015-05-03,19,3,5,2015,6
111,2015-05-04,51,4,5,2015,0
111,2015-05-05,51,5,5,2015,1
111,2015-05-06,69,6,5,2015,2
111,2015-05-07,67,7,5,2015,3
111,2015-05-08,39,8,5,2015,4
111,2015-05-09,42,9,5,2015,5
111,2015-05-10,6,10,5,2015,6
111,2015-05-11,33,11,5,2015,0
111,2015-05-12,53,12,5,2015,1
111,2015-05-13,52,13,5,2015,2
111,2015-05-14,50,14,5,2015,3
111,2015-05-15,52,15,5,2015,4
111,2015-05-16,35,16,5,2015,5
111,2015-05-17,15,17,5,2015,6
111,2015-05-18,33,18,5,2015,0
111,2015-05-19,63,19,5,2015,1
111,2015-05-20,51,20,5,2015,2
111,2015-05-21,61,21,5,2015,3
111,2015-05-22,53,22,5,2015,4
111,2015-05-23,35,23,5,2015,5
111,2015-05-24,4,24,5,2015,6
111,2015-05-25,9,25,5,2015,0
111,2015-05-26,51,26,5,2015,1
111,2015-05-27,55,27,5,2015,2
111,2015-05-28,46,28,5,2015,3
111,2015-05-29,34,29,5,2015,4
111,2015-05-30,40,30,5,2015,5
111,2015-05-31,5,31,5,2015,6
111,2015-06-01,7,1,6,2015,0
111,2015-06-02,37,2,6,2015,1
111,2015-06-03,34,3,6,2015,2
111,2015-06-04,61,4,6,2015,3
111,2015-06-05,27,5,6,2015,4
111,2015-06-06,30,6,6,2015,5
111,2015-06-07,7,7,6,2015,6
111,2015-06-08,35,8,6,2015,0
111,2015-06-09,24,9,6,2015,1
111,2015-06-10,63,10,6,2015,2
111,2015-06-11,53,11,6,2015,3
111,2015-06-12,58,12,6,2015,4
111,2015-06-13,25,13,6,2015,5
111,2015-06-14,15,14,6,2015,6
111,2015-06-15,47,15,6,2015,0
111,2015-06-16,82,16,6,2015,1
111,2015-06-17,49,17,6,2015,2
111,2015-06-18,66,18,6,2015,3
111,2015-06-19,64,19,6,2015,4
111,2015-06-20,31,20,6,2015,5
111,2015-06-21,17,21,6,2015,6
111,2015-06-22,54,22,6,2015,0
111,2015-06-23,81,23,6,2015,1
111,2015-06-24,32,24,6,2015,2
111,2015-06-25,65,25,6,2015,3
111,2015-06-26,83,26,6,2015,4
111,2015-06-27,46,27,6,2015,5
111,2015-06-28,32,28,6,2015,6
111,2015-06-29,84,29,6,2015,0
111,2015-06-30,114,30,6,2015,1
111,2015-07-01,44,1,7,2015,2
111,2015-07-02,35,2,7,2015,3
111,2015-07-03,16,3,7,2015,4
111,2015-07-04,9,4,7,2015,5
111,2015-07-05,13,5,7,2015,6
111,2015-07-06,52,6,7,2015,0
111,2015-07-07,28,7,7,2015,1
111,2015-07-08,46,8,7,2015,2
111,2015-07-09,68,9,7,2015,3
111,2015-07-10,56,10,7,2015,4
111,2015-07-11,42,11,7,2015,5
111,2015-07-12,5,12,7,2015,6
111,2015-07-13,52,13,7,2015,0
111,2015-07-14,49,14,7,2015,1
111,2015-07-15,43,15,7,2015,2
111,2015-07-16,41,16,7,2015,3
111,2015-07-17,20,17,7,2015,4
111,2015-07-18,38,18,7,2015,5
111,2015-07-19,11,19,7,2015,6
111,2015-07-20,29,20,7,2015,0
111,2015-07-21,36,21,7,2015,1
111,2015-07-22,22,22,7,2015,2
111,2015-07-23,40,23,7,2015,3
111,2015-07-24,49,24,7,2015,4
111,2015-07-25,32,25,7,2015,5
111,2015-07-26,8,26,7,2015,6
111,2015-07-27,46,27,7,2015,0
111,2015-07-28,35,28,7,2015,1
111,2015-07-29,38,29,7,2015,2
111,2015-07-30,22,30,7,2015,3
111,2015-07-31,37,31,7,2015,4
111,2015-08-01,25,1,8,2015,5
111,2015-08-02,24,2,8,2015,6
111,2015-08-03,43,3,8,2015,0
111,2015-08-04,46,4,8,2015,1
111,2015-08-05,39,5,8,2015,2
111,2015-08-06,33,6,8,2015,3
111,2015-08-07,27,7,8,2015,4
111,2015-08-08,35,8,8,2015,5
111,2015-08-09,4,9,8,2015,6
111,2015-08-10,28,10,8,2015,0
111,2015-08-11,48,11,8,2015,1
111,2015-08-12,47,12,8,2015,2
111,2015-08-13,49,13,8,2015,3
111,2015-08-14,41,14,8,2015,4
111,2015-08-15,26,15,8,2015,5
111,2015-08-16,14,16,8,2015,6
111,2015-08-17,48,17,8,2015,0
111,2015-08-18,79,18,8,2015,1
111,2015-08-19,39,19,8,2015,2
111,2015-08-20,54,20,8,2015,3
111,2015-08-21,41,21,8,2015,4
111,2015-08-22,30,22,8,2015,5
111,2015-08-23,6,23,8,2015,6
111,2015-08-24,44,24,8,2015,0
111,2015-08-25,54,25,8,2015,1
111,2015-08-26,38,26,8,2015,2
111,2015-08-27,65,27,8,2015,3
111,2015-08-28,39,28,8,2015,4
111,2015-08-29,32,29,8,2015,5
111,2015-08-30,13,30,8,2015,6
111,2015-08-31,37,31,8,2015,0
111,2015-09-01,53,1,9,2015,1
111,2015-09-02,67,2,9,2015,2
111,2015-09-03,71,3,9,2015,3
111,2015-09-04,62,4,9,2015,4
111,2015-09-05,32,5,9,2015,5
111,2015-09-06,13,6,9,2015,6
111,2015-09-07,4,7,9,2015,0
111,2015-09-08,30,8,9,2015,1
111,2015-09-09,48,9,9,2015,2
111,2015-09-10,40,10,9,2015,3
111,2015-09-11,67,11,9,2015,4
111,2015-09-12,23,12,9,2015,5
111,2015-09-13,15,13,9,2015,6
111,2015-09-14,51,14,9,2015,0
111,2015-09-15,50,15,9,2015,1
111,2015-09-16,54,16,9,2015,2
111,2015-09-17,55,17,9,2015,3
111,2015-09-18,74,18,9,2015,4
111,2015-09-19,16,19,9,2015,5
111,2015-09-20,24,20,9,2015,6
111,2015-09-21,52,21,9,2015,0
111,2015-09-22,49,22,9,2015,1
111,2015-09-23,48,23,9,2015,2
111,2015-09-24,30,24,9,2015,3
111,2015-09-25,37,25,9,2015,4
111,2015-09-26,52,26,9,2015,5
111,2015-09-27,5,27,9,2015,6
111,2015-09-28,42,28,9,2015,0
111,2015-09-29,57,29,9,2015,1
111,2015-09-30,77,30,9,2015,2
111,2015-10-01,67,1,10,2015,3
111,2015-10-02,38,2,10,2015,4
111,2015-10-03,32,3,10,2015,5
111,2015-10-04,30,4,10,2015,6
111,2015-10-05,47,5,10,2015,0
111,2015-10-06,57,6,10,2015,1
111,2015-10-07,44,7,10,2015,2
111,2015-10-08,70,8,10,2015,3
111,2015-10-09,53,9,10,2015,4
111,2015-10-10,31,10,10,2015,5
111,2015-10-11,11,11,10,2015,6
111,2015-10-12,33,12,10,2015,0
111,2015-10-13,39,13,10,2015,1
111,2015-10-14,72,14,10,2015,2
111,2015-10-15,53,15,10,2015,3
111,2015-10-16,41,16,10,2015,4
111,2015-10-17,24,17,10,2015,5
111,2015-10-18,12,18,10,2015,6
111,2015-10-19,30,19,10,2015,0
111,2015-10-20,48,20,10,2015,1
111,2015-10-21,65,21,10,2015,2
111,2015-10-22,36,22,10,2015,3
111,2015-10-23,37,23,10,2015,4
111,2015-10-24,22,24,10,2015,5
111,2015-10-25,3,25,10,2015,6
111,2015-10-26,42,26,10,2015,0
111,2015-10-27,73,27,10,2015,1
111,2015-10-28,38,28,10,2015,2
111,2015-10-29,41,29,10,2015,3
111,2015-10-30,33,30,10,2015,4
111,2015-10-31,27,31,10,2015,5
111,2015-11-01,8,1,11,2015,6
111,2015-11-02,62,2,11,2015,0
111,2015-11-03,32,3,11,2015,1
111,2015-11-04,26,4,11,2015,2
111,2015-11-05,26,5,11,2015,3
111,2015-11-06,30,6,11,2015,4
111,2015-11-07,38,7,11,2015,5
111,2015-11-08,10,8,11,2015,6
111,2015-11-09,51,9,11,2015,0
111,2015-11-10,33,10,11,2015,1
111,2015-11-11,45,11,11,2015,2
111,2015-11-12,64,12,11,2015,3
111,2015-11-13,33,13,11,2015,4
111,2015-11-14,43,14,11,2015,5
111,2015-11-15,12,15,11,2015,6
111,2015-11-16,49,16,11,2015,0
111,2015-11-17,57,17,11,2015,1
111,2015-11-18,52,18,11,2015,2
111,2015-11-19,42,19,11,2015,3
111,2015-11-20,57,20,11,2015,4
111,2015-11-21,26,21,11,2015,5
111,2015-11-22,13,22,11,2015,6
111,2015-11-23,36,23,11,2015,0
111,2015-11-24,58,24,11,2015,1
111,2015-11-25,59,25,11,2015,2
111,2015-11-26,8,26,11,2015,3
111,2015-11-27,21,27,11,2015,4
111,2015-11-28,33,28,11,2015,5
111,2015-11-29,6,29,11,2015,6
111,2015-11-30,33,30,11,2015,0
111,2015-12-01,63,1,12,2015,1
111,2015-12-02,26,2,12,2015,2
111,2015-12-03,57,3,12,2015,3
111,2015-12-04,45,4,12,2015,4
111,2015-12-05,36,5,12,2015,5
111,2015-12-06,6,6,12,2015,6
111,2015-12-07,57,7,12,2015,0
111,2015-12-08,60,8,12,2015,1
111,2015-12-09,60,9,12,2015,2
111,2015-12-10,43,10,12,2015,3
111,2015-12-11,52,11,12,2015,4
111,2015-12-12,36,12,12,2015,5
111,2015-12-13,14,13,12,2015,6
111,2015-12-14,37,14,12,2015,0
111,2015-12-15,56,15,12,2015,1
111,2015-12-16,57,16,12,2015,2
111,2015-12-17,29,17,12,2015,3
111,2015-12-18,52,18,12,2015,4
111,2015-12-19,6,19,12,2015,5
111,2015-12-20,4,20,12,2015,6
111,2015-12-21,51,21,12,2015,0
111,2015-12-22,43,22,12,2015,1
111,2015-12-23,31,23,12,2015,2
111,2015-12-24,16,24,12,2015,3
111,2015-12-26,26,26,12,2015,5
111,2015-12-27,7,27,12,2015,6
111,2015-12-28,30,28,12,2015,0
111,2015-12-29,27,29,12,2015,1
111,2015-12-30,31,30,12,2015,2
111,2015-12-31,17,31,12,2015,3
111,2016-01-01,14,1,1,2016,4
111,2016-01-02,44,2,1,2016,5
111,2016-01-03,37,3,1,2016,6
111,2016-01-04,42,4,1,2016,0
111,2016-01-05,70,5,1,2016,1
111,2016-01-06,51,6,1,2016,2
111,2016-01-07,65,7,1,2016,3
111,2016-01-08,47,8,1,2016,4
111,2016-01-09,51,9,1,2016,5
111,2016-01-10,15,10,1,2016,6
111,2016-01-11,36,11,1,2016,0
